Listing ID,Listing URL,Brand,Price,Depreciation,Road Tax,Registration Date,COE Left,Mileage,Manufacture Year,Transmission,Deregistration,OMV,ARF,COE Price,Engine Capacity,Power,Curb Weight,No. Of Owners,Vehicle Type
1238598,https://www.sgcarmart.com/used_cars/info.php?ID=1238598,Honda,33800,12840,1467,17-Jul-06,947,163000,2006,Auto,12111,21245,23370,46048,1799,103,1219,3,Mid-Sized Sedan
1225319,https://www.sgcarmart.com/used_cars/info.php?ID=1225319,Mazda,33800,14750,682,25-Sep-15,395,105500,2015,Auto,16483,15062,10062,56209,1496,88,1321,2,Mid-Sized Sedan
1225059,https://www.sgcarmart.com/used_cars/info.php?ID=1225059,Toyota,33800,16810,1792,18-Nov-14,398,112000,2014,Auto,24637,27621,30670,70890,2494,133,1470,1,Luxury Sedan
1238962,https://www.sgcarmart.com/used_cars/info.php?ID=1238962,Toyota,33800,14790,1269,25-Jan-11,820,171000,2010,Auto,9741,21503,21503,21342,1798,106,1360,4,MPV
1238068,https://www.sgcarmart.com/used_cars/info.php?ID=1238068,Toyota,33800,22340,1196,19-Sep-14,34,105438,2014,Auto,19726,31322,25851,73010,1986,111,1610,2,SUV
1234948,https://www.sgcarmart.com/used_cars/info.php?ID=1234948,Volkswagen,33800,13420,806,20-Apr-11,916,121000,2010,Auto,10646,21580,21580,21142,1390,118,1377,6,Mid-Sized Sedan
1206411,https://www.sgcarmart.com/used_cars/info.php?ID=1206411,Volkswagen,33800,14710,508,30-Oct-15,735,102000,2015,Auto,16138,17378,7378,57301,1197,66,1139,2,Hatchback
1238661,https://www.sgcarmart.com/used_cars/info.php?ID=1238661,Volkswagen,33800,16060,508,21-Aug-15,371,130000,2015,Auto,14831,18038,8038,56209,1197,77,1229,3,Hatchback
1233278,https://www.sgcarmart.com/used_cars/info.php?ID=1233278,Volkswagen,33800,15460,508,16-Sep-15,396,112586,2015,Auto,15401,18038,8038,57089,1197,77,1229,1,Hatchback
1225252,https://www.sgcarmart.com/used_cars/info.php?ID=1225252,Chevrolet,33888,14670,604,15-Jul-15,635,64315,2015,Auto,20454,16339,16339,65501,1362,103,1440,1,Mid-Sized Sedan
1221314,https://www.sgcarmart.com/used_cars/info.php?ID=1221314,Volkswagen,34000,12910,1791,28-Jun-06,948,169000,2006,Auto,12124,29943,32938,46048,1984,110,1613,4,Luxury Sedan
1235048,https://www.sgcarmart.com/used_cars/info.php?ID=1235048,Honda,34800,14240,1467,24-Mar-06,880,168000,2006,Auto,12447,19294,21224,50932,1799,103,1219,2,Mid-Sized Sedan
1237748,https://www.sgcarmart.com/used_cars/info.php?ID=1237748,Hyundai,34800,13660,959,16-Jun-11,917,138000,2011,Auto,10774,14052,14052,21142,1591,95.6,1267,3,Mid-Sized Sedan
1234526,https://www.sgcarmart.com/used_cars/info.php?ID=1234526,Nissan,34800,14740,508,22-Dec-15,798,81000,2015,Auto,15559,13923,5000,57301,1198,72,1081,3,Hatchback
1238709,https://www.sgcarmart.com/used_cars/info.php?ID=1238709,Nissan,34800,12750,508,26-Apr-16,911,83000,2016,Auto,14647,14461,5000,46009,1198,72,1081,1,Hatchback
1238449,https://www.sgcarmart.com/used_cars/info.php?ID=1238449,Subaru,34800,14780,1208,31-Aug-15,371,90000,2015,Auto,19350,13948,13948,62140,1995,110,1566,3,SUV
1238950,https://www.sgcarmart.com/used_cars/info.php?ID=1238950,Volkswagen,34800,15140,508,2-Nov-15,738,106000,2015,Auto,14347,17378,7378,48344,1197,66,1139,6,Hatchback
1204212,https://www.sgcarmart.com/used_cars/info.php?ID=1204212,Hyundai,34966,15500,738,21-Aug-15,371,76000,2015,Auto,17185,12425,12425,55889,1591,97,1292,1,Mid-Sized Sedan
1236732,https://www.sgcarmart.com/used_cars/info.php?ID=1236732,Toyota,34988,13290,1815,27-Jun-06,947,173000,2006,Auto,12111,26212,28834,46048,1998,110,1470,4,MPV
1226493,https://www.sgcarmart.com/used_cars/info.php?ID=1226493,Mitsubishi,35000,11840,70,12-Jul-16,977,43000,2016,Auto,13476,14083,5000,38200,1193,57,940,2,Mid-Sized Sedan
1228587,https://www.sgcarmart.com/used_cars/info.php?ID=1228587,Audi,35800,16900,976,27-Mar-15,517,110900,2015,Auto,22803,28940,22516,71889,1798,125,1545,2,Luxury Sedan
1224204,https://www.sgcarmart.com/used_cars/info.php?ID=1224204,Honda,35800,21250,1630,4-Sep-14,0,138000,2014,Auto,22608,29743,33641,65001,2356,129,1855,2,MPV
1212403,https://www.sgcarmart.com/used_cars/info.php?ID=1212403,Honda,35800,14430,684,25-Nov-15,760,88500,2015,Auto,18132,15479,10479,56001,1498,96,1046,2,Hatchback
1238662,https://www.sgcarmart.com/used_cars/info.php?ID=1238662,Honda,35800,15380,682,29-Oct-15,734,128000,2015,Auto,16927,18719,8719,57301,1496,96,1190,1,SUV
1239138,https://www.sgcarmart.com/used_cars/info.php?ID=1239138,Mazda,35800,11960,682,29-Mar-16,884,117000,2015,Auto,18857,17812,12812,45504,1496,88,1321,2,Mid-Sized Sedan
1238301,https://www.sgcarmart.com/used_cars/info.php?ID=1238301,Mazda,35800,14540,682,24-Nov-15,769,119830,2015,Auto,17860,15091,10091,55889,1496,88,1321,2,Mid-Sized Sedan
1238670,https://www.sgcarmart.com/used_cars/info.php?ID=1238670,MINI,35800,20120,1210,23-Dec-14,433,154000,2014,Auto,21805,29662,23527,74389,1998,141,1175,3,Hatchback
1239477,https://www.sgcarmart.com/used_cars/info.php?ID=1239477,Mitsubishi,35800,14360,1101,11-Apr-06,888,140000,2006,Auto,11488,11595,12755,46077,1584,79,1162,2,Mid-Sized Sedan
1235288,https://www.sgcarmart.com/used_cars/info.php?ID=1235288,Mitsubishi,35800,13750,738,14-Dec-15,769,113000,2015,Auto,19290,11923,11923,56001,1590,86,1289,4,Mid-Sized Sedan
1239325,https://www.sgcarmart.com/used_cars/info.php?ID=1239325,Nissan,35800,14810,508,30-Sep-15,401,108000,2015,Auto,18592,18413,13413,57089,1197,85,1285,1,SUV
1239533,https://www.sgcarmart.com/used_cars/info.php?ID=1239533,Toyota,35800,21180,1196,18-Dec-14,429,130000,2014,Auto,20654,28272,21581,74389,1986,111,1610,2,SUV
1238993,https://www.sgcarmart.com/used_cars/info.php?ID=1238993,BMW,35888,26650,742,29-Aug-14,4,110000,2014,Auto,18529,30751,25052,68689,1598,100,1405,3,Luxury Sedan
1237636,https://www.sgcarmart.com/used_cars/info.php?ID=1237636,Toyota,35888,17200,976,17-Apr-15,548,155000,2015,Auto,21762,23454,19836,71889,1798,105,1360,2,MPV
1225419,https://www.sgcarmart.com/used_cars/info.php?ID=1225419,Toyota,35900,19430,976,13-Feb-15,464,137252,2015,Auto,20368,23454,19836,70890,1798,105,1360,1,MPV
1236166,https://www.sgcarmart.com/used_cars/info.php?ID=1236166,Honda,36000,13260,767,15-Aug-11,977,160000,2009,Auto,12292,14194,14194,22636,1339,73,1010,4,Hatchback
1236395,https://www.sgcarmart.com/used_cars/info.php?ID=1236395,Honda,36800,16140,684,6-Oct-15,397,88000,2015,Auto,16709,14673,9673,57498,1498,96,1046,3,Hatchback
1229872,https://www.sgcarmart.com/used_cars/info.php?ID=1229872,Honda,36800,17060,682,8-Sep-15,370,75000,2015,Auto,15457,18644,8644,56209,1496,96,1190,1,SUV
1239557,https://www.sgcarmart.com/used_cars/info.php?ID=1239557,Honda,36800,14900,684,25-Nov-15,761,57800,2015,Auto,18423,15479,10479,57301,1498,96,1046,4,Hatchback
1229155,https://www.sgcarmart.com/used_cars/info.php?ID=1229155,Honda,36800,16440,682,7-Oct-15,397,86500,2015,Auto,15593,18399,8399,55399,1496,96,1190,1,SUV
1238298,https://www.sgcarmart.com/used_cars/info.php?ID=1238298,Honda,36800,18830,1630,21-Nov-14,401,119000,2014,Auto,25379,28509,31913,70890,2356,129,1855,1,MPV
1206444,https://www.sgcarmart.com/used_cars/info.php?ID=1206444,Hyundai,36800,13550,959,11-Jul-11,977,118000,2011,Auto,12292,11164,11164,22636,1591,95.6,1267,3,Mid-Sized Sedan
1228676,https://www.sgcarmart.com/used_cars/info.php?ID=1228676,Hyundai,36800,16250,1212,11-Jun-15,582,130000,2014,Auto,23237,19646,19646,75000,1999,113,1508,2,SUV
1233033,https://www.sgcarmart.com/used_cars/info.php?ID=1233033,Mercedes-Benz,36800,18990,740,13-Apr-15,515,79000,2015,Auto,19059,24762,16667,66010,1595,90,1395,3,Hatchback
1238312,https://www.sgcarmart.com/used_cars/info.php?ID=1238312,MINI,36800,11880,890,18-Nov-11,1128,120000,2011,Auto,14788,18996,18996,23883,1598,72,1100,3,Hatchback
1230883,https://www.sgcarmart.com/used_cars/info.php?ID=1230883,Nissan,36800,14590,508,5-Nov-15,731,160914,2015,Auto,19853,18413,13413,57301,1197,85,1285,5,SUV
1238893,https://www.sgcarmart.com/used_cars/info.php?ID=1238893,Nissan,36800,15710,508,12-Sep-15,373,128000,2015,Auto,18126,18413,13413,56209,1197,85,1285,2,SUV
1233019,https://www.sgcarmart.com/used_cars/info.php?ID=1233019,Volkswagen,36800,13150,620,30-Nov-15,765,110000,2015,Auto,22435,17523,17523,56001,1390,90,1417,2,Mid-Sized Sedan
1239055,https://www.sgcarmart.com/used_cars/info.php?ID=1239055,Mercedes-Benz,36822,22330,740,21-Oct-14,371,160000,2014,Auto,22844,32861,28006,73010,1595,115,1425,5,Luxury Sedan
1239049,https://www.sgcarmart.com/used_cars/info.php?ID=1239049,Honda,36888,16470,682,8-Oct-15,398,88000,2015,Auto,15677,18347,8347,55889,1496,96,1190,1,SUV
1236733,https://www.sgcarmart.com/used_cars/info.php?ID=1236733,Toyota,36988,13210,1458,10-Oct-06,1007,167000,2006,Auto,14442,18632,20496,51630,1794,97,1300,3,MPV
1223319,https://www.sgcarmart.com/used_cars/info.php?ID=1223319,Subaru,36998,17580,1210,20-May-15,580,127752,2014,Auto,21988,17740,17740,78000,1998,177,1635,1,SUV
1229638,https://www.sgcarmart.com/used_cars/info.php?ID=1229638,Toyota,37000,22320,1196,8-Jan-15,429,119111,2014,Auto,19596,26225,18715,75289,1986,111,1610,1,SUV
1228845,https://www.sgcarmart.com/used_cars/info.php?ID=1228845,BMW,37500,21390,742,29-Oct-14,369,142000,2014,Auto,24190,34537,30352,72002,1598,125,1410,2,Luxury Sedan
1238749,https://www.sgcarmart.com/used_cars/info.php?ID=1238749,Mercedes-Benz,37500,22390,740,31-Oct-14,371,153000,2014,Auto,23044,32861,28006,73010,1595,115,1425,2,Luxury Sedan
1190347,https://www.sgcarmart.com/used_cars/info.php?ID=1190347,Honda,37800,16610,578,28-Oct-15,734,101421,2015,Auto,16365,12783,7783,57301,1317,73,1020,2,Hatchback
1223430,https://www.sgcarmart.com/used_cars/info.php?ID=1223430,Honda,37800,14360,1467,22-Aug-06,948,166860,2006,Auto,12124,20861,19363,46048,1799,103,1219,1,Mid-Sized Sedan
1229574,https://www.sgcarmart.com/used_cars/info.php?ID=1229574,Honda,37800,21340,1630,17-Oct-14,368,110690,2014,Auto,25149,28898,32458,72180,2356,129,1855,4,MPV
1237940,https://www.sgcarmart.com/used_cars/info.php?ID=1237940,Mazda,37800,15520,710,27-Aug-15,367,56200,2015,Auto,17825,17533,17533,43789,1998,111,1535,1,MPV
1225599,https://www.sgcarmart.com/used_cars/info.php?ID=1225599,Mercedes-Benz,37800,22780,740,28-Oct-14,369,153000,2014,Auto,23099,32984,28178,73010,1595,115,1425,2,Luxury Sedan
1239110,https://www.sgcarmart.com/used_cars/info.php?ID=1239110,Mercedes-Benz,37800,15880,4746,2-Mar-06,854,165000,2005,Auto,13421,102882,113171,56436,3498,200,1850,1,Luxury Sedan
1231105,https://www.sgcarmart.com/used_cars/info.php?ID=1231105,Mercedes-Benz,37800,20990,740,1-Apr-15,522,89475,2015,Auto,16801,22896,14055,62002,1595,90,1395,3,Hatchback
1204947,https://www.sgcarmart.com/used_cars/info.php?ID=1204947,Nissan,37800,13580,742,17-Dec-15,793,126000,2015,Auto,22758,16439,16439,59200,1598,85,1205,2,Mid-Sized Sedan
1233426,https://www.sgcarmart.com/used_cars/info.php?ID=1233426,Nissan,37800,15210,508,29-Oct-15,735,73480,2015,Auto,19370,18413,13413,55399,1197,85,1285,2,SUV
1212341,https://www.sgcarmart.com/used_cars/info.php?ID=1212341,Opel,37800,22850,742,30-Jun-14,246,97208,2013,Auto,26677,36459,43043,72369,1598,125,1658,2,Sports Car
1232305,https://www.sgcarmart.com/used_cars/info.php?ID=1232305,Mazda,37888,14960,682,23-Dec-15,798,76500,2015,Auto,18622,15104,10104,57301,1496,88,1321,1,Mid-Sized Sedan
1231866,https://www.sgcarmart.com/used_cars/info.php?ID=1231866,Mitsubishi,37988,17320,1636,26-Jun-15,607,113098,2015,Auto,21531,17026,17026,71509,2360,123,1520,1,SUV
1189747,https://www.sgcarmart.com/used_cars/info.php?ID=1189747,Honda,38000,18590,682,4-Aug-15,635,108000,2015,Auto,16741,18773,8773,66000,1496,96,1190,2,SUV
1239601,https://www.sgcarmart.com/used_cars/info.php?ID=1239601,Toyota,38300,15730,1792,30-Mar-15,521,87000,2014,Auto,27365,27619,30667,71889,2494,133,1470,1,Luxury Sedan
1234109,https://www.sgcarmart.com/used_cars/info.php?ID=1234109,Toyota,38388,13610,682,26-May-16,941,90000,2016,Auto,15096,15557,5557,45000,1496,80,1090,3,Mid-Sized Sedan
1147474,https://www.sgcarmart.com/used_cars/info.php?ID=1147474,Subaru,38500,15010,1798,16-Sep-15,396,124000,2015,Auto,22499,19177,19177,62140,2498,129,1604,1,Luxury Sedan
1238870,https://www.sgcarmart.com/used_cars/info.php?ID=1238870,Mazda,38700,14830,682,17-Dec-15,792,123000,2015,Auto,20084,17812,12812,56989,1496,88,1321,2,Mid-Sized Sedan
1208487,https://www.sgcarmart.com/used_cars/info.php?ID=1208487,Audi,38800,15110,620,12-Jun-15,583,50000,2010,Auto,26096,32390,27346,66590,1390,90,1125,2,Hatchback
1233441,https://www.sgcarmart.com/used_cars/info.php?ID=1233441,BMW,38800,18390,742,15-May-15,575,139000,2014,Auto,22886,26620,19268,77600,1598,100,1405,2,Luxury Sedan
1239178,https://www.sgcarmart.com/used_cars/info.php?ID=1239178,Honda,38800,16250,682,20-Nov-15,765,97000,2015,Auto,17567,19210,9210,57301,1496,96,1190,2,SUV
1220435,https://www.sgcarmart.com/used_cars/info.php?ID=1220435,Honda,38800,17650,684,14-Sep-15,365,135000,2015,Auto,16412,14791,9791,57498,1498,96,1046,2,Hatchback
1230784,https://www.sgcarmart.com/used_cars/info.php?ID=1230784,Hyundai,38800,15900,1212,14-Aug-15,365,94500,2015,Auto,21725,19212,19212,60789,1999,113,1460,1,Luxury Sedan
1224622,https://www.sgcarmart.com/used_cars/info.php?ID=1224622,Mazda,38800,13010,682,15-Apr-16,910,110000,2016,Auto,18970,17436,12436,46009,1496,85,1079,2,Mid-Sized Sedan
1238779,https://www.sgcarmart.com/used_cars/info.php?ID=1238779,Mitsubishi,38800,12640,738,27-Apr-16,912,138130,2015,Auto,19746,13477,13477,46009,1590,86,1284,4,Mid-Sized Sedan
1210744,https://www.sgcarmart.com/used_cars/info.php?ID=1210744,Mitsubishi,38800,14110,506,10-May-16,915,91000,2016,Auto,15155,13744,5000,47300,1193,57,940,2,Mid-Sized Sedan
1224468,https://www.sgcarmart.com/used_cars/info.php?ID=1224468,Mitsubishi,38800,18540,1636,28-May-15,578,114753,2015,Auto,21751,17467,17467,75002,2360,123,1520,1,SUV
1208033,https://www.sgcarmart.com/used_cars/info.php?ID=1208033,Toyota,38800,13450,1023,27-Oct-06,738,172372,2006,Auto,14863,17514,16301,51518,1496,81,1210,4,MPV
1218876,https://www.sgcarmart.com/used_cars/info.php?ID=1218876,Toyota,38800,18520,742,26-Jun-15,606,101000,2015,Auto,19235,19589,14589,66000,1598,90,1205,2,Mid-Sized Sedan
1220542,https://www.sgcarmart.com/used_cars/info.php?ID=1220542,Volkswagen,38800,16050,624,30-Nov-15,765,147000,2015,Auto,18097,19158,9158,59200,1395,90,1249,2,Hatchback
1191067,https://www.sgcarmart.com/used_cars/info.php?ID=1191067,BMW,38888,15790,1570,31-Mar-11,886,138421,2011,Auto,11736,30194,30194,23851,1995,110,1455,6,SUV
1219297,https://www.sgcarmart.com/used_cars/info.php?ID=1219297,Kia,38888,15940,1212,30-Jul-15,640,130000,2015,Auto,21729,20412,20577,58109,1999,122,1544,4,MPV
1233809,https://www.sgcarmart.com/used_cars/info.php?ID=1233809,Hyundai,38900,13920,738,12-Jan-16,799,155000,2015,Auto,19241,15198,15198,45002,1591,97,1292,2,Mid-Sized Sedan
1234777,https://www.sgcarmart.com/used_cars/info.php?ID=1234777,Mazda,38988,17090,1210,23-Jul-15,644,138400,2015,Auto,21150,17311,17311,65501,1998,111,1535,1,MPV
1231243,https://www.sgcarmart.com/used_cars/info.php?ID=1231243,Volkswagen,38988,13390,620,21-Dec-15,796,123800,2015,Auto,24079,19366,19366,56989,1390,90,1417,3,Mid-Sized Sedan
1224939,https://www.sgcarmart.com/used_cars/info.php?ID=1224939,Kia,38999,14930,738,14-Oct-15,730,133000,2015,Auto,22127,18185,18185,56001,1591,95.3,1295,2,Mid-Sized Sedan
1220348,https://www.sgcarmart.com/used_cars/info.php?ID=1220348,BMW,39000,18830,742,30-Apr-15,550,160000,2014,Auto,22703,27001,19802,78000,1598,100,1405,3,Luxury Sedan
1238758,https://www.sgcarmart.com/used_cars/info.php?ID=1238758,Honda,39500,14540,682,10-Mar-16,853,112000,2015,Auto,15770,19063,9063,43000,1496,96,1190,4,SUV
1238910,https://www.sgcarmart.com/used_cars/info.php?ID=1238910,Toyota,39500,16260,742,31-Aug-15,371,70000,2015,Auto,20296,17804,17804,55889,1598,90,1205,1,Mid-Sized Sedan
1208706,https://www.sgcarmart.com/used_cars/info.php?ID=1208706,Toyota,39500,14010,682,7-Apr-16,883,89800,2015,Auto,16841,14472,9472,45000,1496,80,1060,3,Mid-Sized Sedan
1200470,https://www.sgcarmart.com/used_cars/info.php?ID=1200470,Chevrolet,39800,12100,742,29-Jun-16,974,98000,2016,Auto,22945,14052,14052,55100,1598,86,1413,2,Mid-Sized Sedan
1236497,https://www.sgcarmart.com/used_cars/info.php?ID=1236497,Honda,39800,15680,578,1-Feb-16,827,125000,2015,Auto,16224,12363,7363,51301,1317,73,1020,3,Hatchback
1204276,https://www.sgcarmart.com/used_cars/info.php?ID=1204276,Honda,39800,17130,682,5-Nov-15,731,89500,2015,Auto,16879,18902,8902,56001,1496,96,1190,2,SUV
1238122,https://www.sgcarmart.com/used_cars/info.php?ID=1238122,Honda,39800,16620,682,29-Sep-15,399,83000,2015,Auto,19949,19398,14398,61410,1496,96,1210,1,SUV
1236575,https://www.sgcarmart.com/used_cars/info.php?ID=1236575,Kia,39800,14960,738,5-Nov-15,732,126782,2015,Auto,22556,17892,17892,57301,1591,95.3,1295,1,Mid-Sized Sedan
1235613,https://www.sgcarmart.com/used_cars/info.php?ID=1235613,Mazda,39800,12530,682,30-Jun-16,976,88000,2016,Auto,21945,16622,11622,55200,1496,88,1321,3,Mid-Sized Sedan
1239305,https://www.sgcarmart.com/used_cars/info.php?ID=1239305,Mazda,39800,12530,682,30-Jun-16,976,95200,2016,Auto,21945,16622,11622,55200,1496,88,1321,3,Mid-Sized Sedan
1238266,https://www.sgcarmart.com/used_cars/info.php?ID=1238266,Mazda,39800,13000,682,14-Jun-16,940,110315,2016,Auto,18661,15211,10211,47020,1496,85,1079,1,Mid-Sized Sedan
1234628,https://www.sgcarmart.com/used_cars/info.php?ID=1234628,Mercedes-Benz,39800,19380,740,21-Apr-15,551,99000,2014,Auto,21643,27610,20654,67749,1595,90,1425,1,Hatchback
1234762,https://www.sgcarmart.com/used_cars/info.php?ID=1234762,Mercedes-Benz,39800,20270,1202,2-Jul-14,247,110213,2014,Auto,30060,45353,50495,67304,1991,135,1655,2,Luxury Sedan
1233249,https://www.sgcarmart.com/used_cars/info.php?ID=1233249,Mitsubishi,39800,12390,506,17-Oct-16,1097,92110,2016,Auto,18291,14786,5000,50000,1193,57,940,1,Mid-Sized Sedan
1237697,https://www.sgcarmart.com/used_cars/info.php?ID=1237697,Mitsubishi,39800,13370,506,28-Jul-16,1003,89000,2016,Auto,16333,14513,5000,49000,1193,57,940,2,Mid-Sized Sedan
1235805,https://www.sgcarmart.com/used_cars/info.php?ID=1235805,Mitsubishi,39800,19030,1636,26-Jun-15,606,110000,2014,Auto,19498,14835,14835,66751,2360,123,1520,2,SUV
1196687,https://www.sgcarmart.com/used_cars/info.php?ID=1196687,Nissan,39800,17330,508,3-Sep-15,374,96800,2015,Auto,20205,19084,14084,66000,1197,85,1285,1,SUV
1221091,https://www.sgcarmart.com/used_cars/info.php?ID=1221091,Nissan,39800,15180,508,17-Dec-15,792,110000,2015,Auto,20255,18454,13454,56001,1197,85,1285,3,SUV
1227757,https://www.sgcarmart.com/used_cars/info.php?ID=1227757,Subaru,39800,16820,744,21-Aug-15,371,122163,2015,Auto,19866,17192,17192,56209,1600,84,1480,2,SUV
1238308,https://www.sgcarmart.com/used_cars/info.php?ID=1238308,Toyota,39800,19380,1196,13-May-15,553,125000,2014,Auto,21414,25938,18314,72100,1986,111,1610,1,SUV
1238637,https://www.sgcarmart.com/used_cars/info.php?ID=1238637,BMW,39888,22820,742,31-Oct-14,371,31050,2014,Auto,25049,35634,31888,72201,1598,125,1410,1,Luxury Sedan
1238462,https://www.sgcarmart.com/used_cars/info.php?ID=1238462,BMW,39888,19720,742,13-Apr-15,524,88000,2014,Auto,22828,27620,20668,76612,1598,100,1405,3,Luxury Sedan
1236851,https://www.sgcarmart.com/used_cars/info.php?ID=1236851,Honda,39888,15170,684,23-Dec-15,799,83000,2015,Auto,20411,18174,13174,56989,1497,88,1096,2,Mid-Sized Sedan
1220425,https://www.sgcarmart.com/used_cars/info.php?ID=1220425,Honda,39888,16790,682,17-Nov-15,762,103388,2015,Auto,17366,19407,9407,56001,1496,96,1190,2,SUV
1238681,https://www.sgcarmart.com/used_cars/info.php?ID=1238681,Volkswagen,39888,15970,624,29-Dec-15,794,110000,2015,Auto,17486,19158,9158,54301,1395,90,1249,2,Hatchback
1216827,https://www.sgcarmart.com/used_cars/info.php?ID=1216827,Honda,39900,16410,682,5-Dec-15,761,88000,2015,Auto,17621,19386,9386,55889,1496,96,1190,2,SUV
1238744,https://www.sgcarmart.com/used_cars/info.php?ID=1238744,Subaru,39999,17150,1210,13-Aug-15,644,133500,2015,Auto,20537,17113,17113,60789,1998,177,1682,2,SUV
1238241,https://www.sgcarmart.com/used_cars/info.php?ID=1238241,Mazda,40700,12900,682,29-Jun-16,974,83000,2016,Auto,21852,16517,11517,55200,1496,88,1321,3,Mid-Sized Sedan
1237430,https://www.sgcarmart.com/used_cars/info.php?ID=1237430,Ford,40800,12080,890,8-Mar-12,1219,130251,2012,Auto,19144,14664,14664,28335,1596,92,1340,4,Stationwagon
1235722,https://www.sgcarmart.com/used_cars/info.php?ID=1235722,Honda,40800,22350,1630,4-Dec-14,395,30228,2014,Auto,25117,27519,30527,72890,2356,129,1855,1,MPV
1235637,https://www.sgcarmart.com/used_cars/info.php?ID=1235637,Honda,40800,13020,1110,5-Dec-06,1131,181852,2006,Auto,16171,18404,20245,51641,1595,92,1220,2,Mid-Sized Sedan
1225233,https://www.sgcarmart.com/used_cars/info.php?ID=1225233,Honda,40800,17970,682,16-Oct-15,731,65000,2015,Auto,17103,19424,9424,57089,1496,96,1190,1,SUV
1234622,https://www.sgcarmart.com/used_cars/info.php?ID=1234622,Kia,40800,14580,738,30-Dec-15,795,109000,2015,Auto,22224,17031,17031,54301,1591,95.3,1295,2,Mid-Sized Sedan
1138728,https://www.sgcarmart.com/used_cars/info.php?ID=1138728,Kia,40800,14180,738,22-Jan-16,827,142000,2015,Auto,20462,17047,17047,45002,1591,95.3,1295,3,Mid-Sized Sedan
1239547,https://www.sgcarmart.com/used_cars/info.php?ID=1239547,Mazda,40800,12930,682,29-Jun-16,975,89000,2016,Auto,21885,16546,11546,55200,1496,88,1321,3,Mid-Sized Sedan
1239530,https://www.sgcarmart.com/used_cars/info.php?ID=1239530,Mazda,40800,12900,682,30-Jun-16,976,136777,2016,Auto,21945,16622,11622,55200,1496,88,1321,3,Mid-Sized Sedan
